distance,travel_time,policeCarNodeID,eventNodeID
2051.103,194.3,1240289480,1608345272
2694.429,238.1,1240289480,292103636
3744.925,280.0,1240289480,3554713615
4615.244,324.4,1240289480,33244316
8751.435,538.0,1240289480,1854303765
7696.804,517.4,1240289480,3541560836
8372.429,699.9,1240289480,33765598
7263.259,533.3,1240289480,1182812211
2458.058,224.1,1240289480,2387753980
12551.486,1105.4,1240289480,1762660650
4854.59,429.4,1240289480,6343346
10478.122,615.7,1240289480,289962732
6004.166,485.1,1240289480,3577385755
8848.671,714.8,1240289480,2811356478
7886.46,580.8,1240289480,3429214602
10038.499,732.2,1240289480,35878910
6388.757,505.8,1240289480,335895820
11798.33,676.4,1240289480,339322210
2197.11,190.9,1240289480,30391493
6935.765,565.0,1240289480,325133
5485.962,451.3,1240289480,1426
6977.904,555.1,1240289480,3577385997
2869.08,230.0,1240289480,25548853
5119.33,399.7,1240289480,260054762
11851.799,1031.7,1240289480,1188814329
3785.007,338.1,1240289480,7162717
6676.44,526.6,1240289480,1436935520
1890.512,153.7,1240289480,582634
9669.082,594.5,1240289480,6090047697
3638.506,335.5,1240289480,28381813
4955.052,435.0,1240289480,7205042
8650.147,507.599,1240289480,935451584
7816.56,558.1,1240289480,5196732718
4104.858,342.6,1240289480,772836517
9510.945,601.1,1240289480,415333960
8583.482,580.0,1240289480,25648933
4319.861,387.7,1240289480,6688669
5344.805,448.1,1240289480,1750214692
6055.35,489.7,1240289480,3185370580
7210.4,471.9,1240289480,3030156119
7550.305,536.5,1240289480,6919495696
5548.615,459.2,1240289480,79169
2788.538,225.0,1240289480,4719447686
7999.485,634.9,1240289480,25713599
2738.966,221.9,1240289480,79297
3713.557,350.5,1240289480,7162733
4737.949,403.5,1240289480,275940
2535.427,236.0,1240289480,24951860
7400.788,601.7,1240289480,6960737309
3501.131,306.2,1240289480,301596823
11579.922,663.9,1240289480,3850205599
8722.178,558.4,1240289480,84322364
3017.627,256.0,1240289480,79415
2321.092,194.7,1240289480,6795839223
5504.349,461.3,1240289480,3412764261
7271.083,565.0,1240289480,3510216790
6573.934,559.0,1240289480,6898251791
11571.07,757.6,1240289480,10752733659
11232.701,696.1,1240289480,287993425
1956.358,183.0,1240289480,1481570360
1741.635,165.4,1240289480,647791
4934.839,403.0,1240289480,1751703516
4009.665,323.4,1240289480,277513
3355.286,254.6,1240289480,31417913
3797.71,341.0,1240289480,277809
8792.314,517.799,1240289480,3522599386
2380.624,212.6,1240289480,79428
6171.189,546.6,1240289480,805346344
834.473,89.8,1240289480,660486
2682.132,231.7,1240289480,1422947147
5410.957,415.1,1240289480,33245502
8980.86,562.0,1240289480,6597508502
8679.595,509.699,1240289480,1330245926
6899.306,535.1,1240289480,3479449447
3710.921,327.3,1240289480,6754102623
8311.647,496.0,1240289480,103788
9855.825,747.4,1240289480,1139932217
3339.439,240.9,1240289480,80009
5579.179,435.8,1240289480,261042
2425.741,191.0,1240289480,6781309627
4758.425,349.3,1240289480,6900006432
2769.966,216.9,1240289480,1704568
7246.579,599.9,1240289480,92148091
3084.334,249.0,1240289480,1087017340
7676.141,611.9,1240289480,5607847130
1156.924,90.9,1240289480,1242392601
7418.944,596.2,1240289480,1674428673
8821.312,606.8,1240289480,1411117629
10999.303,723.0,1240289480,33324558
6662.307,581.8,1240289480,1037725
5424.625,410.0,1240289480,20235043
9029.816,640.799,1240289480,1682276934
8282.917,687.0,1240289480,8011622
708.996,62.5,1240289480,660492
9601.281,704.2,1240289480,485601004
12530.04,785.1,1240289480,33589343
2750.374,235.4,1240289480,6464514
829.706,71.6,1240289480,12630968
2141.101,185.3,1240289480,277538
4902.763,413.8,1240289480,619507766
5644.861,480.2,1240289480,5843006
3441.649,286.6,1240289480,6662263013
5920.626,520.9,1240289480,3266150203
8429.227,571.3,1240289480,482592830
11875.797,713.8,1240289480,416097676
10264.38,609.5,1240289480,2368845781
13754.53,894.4,1240289480,1733319670
3338.762,246.3,1240289480,2140424877
6412.475,503.2,1240289480,339776483
5867.012,515.2,1240289480,805674487
14861.008,886.9,1240289480,5483988081
9337.905,554.1,1240289480,74921983
789.001,84.3,1240289480,660487
2348.72,193.8,1240289480,659307
9383.16,590.2,1240289480,1241389220
5005.902,413.2,1240289480,1345277306
2906.201,243.9,1240289480,17864144
1244.119,107.2,1240289480,841832146
7475.778,628.1,1240289480,9579541567
1959.875,201.4,1240289480,25339618
2547.745,232.2,1240289480,3274888559
2925.984,256.4,1240289480,325183793
4898.876,367.7,1240289480,591128972
6566.454,526.5,1240289480,1698348308
6218.944,488.0,1240289480,303997081
2175.394,217.2,1240289480,16200168
5116.861,341.0,1240289480,1134772563
2089.947,194.4,1240289480,79481
4445.66,366.5,1240289480,675939
1929.368,154.5,1240289480,1116335517
6697.084,495.8,1240289480,6946084466
1466.181,123.7,1240289480,79630
3107.125,277.9,1240289480,1938102912
4730.726,433.7,1240289480,106404
2840.034,266.1,1240289480,16941428
8264.272,619.1,1240289480,6960736885
1230.899,122.0,1240289480,1887610566
10805.504,809.0,1240289480,6535217209
9903.696,739.8,1240289480,2305536043
1156.694,104.2,1240289480,25365757
1679.536,184.1,1240289480,79303
11537.062,635.2,1240289480,103093
6090.371,464.0,1240289480,9279998219
4460.258,346.6,1240289480,269593322
6221.487,504.9,1240289480,1256285664
7778.464,680.0,1240289480,8294009595
9137.712,737.5,1240289480,7380217054
8115.416,654.8,1240289480,25317763
4358.006,392.2,1240289480,6700050
1578.323,128.9,1240289480,2531325116
2715.47,254.9,1240289480,79321
2777.47,253.3,1240289480,310331
1683.235,147.8,1240289480,30387152
4027.655,307.5,1240289480,2496550037
3370.158,294.2,1240289480,1965658361
6253.128,562.8,1240289480,41317713
13341.726,854.8,1240289480,6334560723
4733.37,385.1,1240289480,1263977628
5691.345,444.8,1240289480,103957
11497.17,711.8,1240289480,666887013
5357.585,449.0,1240289480,5645550906
3484.625,268.3,1240289480,1702495957
2531.107,197.9,1240289480,4751401209
11580.363,746.9,1240289480,33320722
1387.38,148.2,1240289480,79441
6834.231,472.2,1240289480,104038
4188.738,372.3,1240289480,6700029
5407.85,419.6,1334786385,662846
12242.166,686.1,1334786385,4077403178
12744.059,730.9,1334786385,4146803528
3638.381,212.0,1334786385,6314848142
2339.01,208.9,1334786385,6923153
5892.507,378.0,1334786385,10143435800
4137.97,246.2,1334786385,1762320662
2422.491,138.4,1334786385,791444951
8560.542,488.0,1334786385,262522418
5009.077,343.7,1334786385,10031759215
9144.508,615.5,1334786385,482509479
7748.261,480.0,1334786385,1437677695
5236.025,433.1,1334786385,25665506
7255.315,376.6,1334786385,25318027
4601.101,374.5,1334786385,619513325
8873.555,528.4,1334786385,2638447049
10939.977,651.101,1334786385,288776960
3741.342,314.7,1334786385,12631021
5113.802,444.8,1334786385,21617722
8266.546,455.3,1334786385,824421724
8664.738,451.7,1334786385,820424111
6263.732,550.8,1334786385,270301113
6856.733,424.4,1334786385,25328783
2678.763,217.5,1334786385,79482
9994.626,633.3,1334786385,143769
5005.316,320.2,1334786385,6465195
10402.087,609.6,1334786385,3429214611
4414.813,360.0,1334786385,1210530772
9283.482,771.3,1334786385,349291158
6217.386,414.9,1334786385,1628777492
1363.334,112.6,1334786385,6923581
12634.2,722.7,1334786385,3627537290
5708.779,340.3,1334786385,25313773
2277.308,207.2,1334786385,1340506843
5800.524,326.4,1334786385,3577385917
5730.016,350.0,1334786385,6354983
9110.029,561.5,1334786385,6779180777
2593.915,211.4,1334786385,79470
1240.907,95.0,1334786385,280980
5181.081,346.7,1334786385,573953
6942.859,449.5,1334786385,1894342644
6722.609,559.8,1334786385,8566868659
4118.365,366.5,1334786385,659970
3394.986,295.7,1334786385,106172
2657.166,205.9,1334786385,675802
3943.903,247.0,1334786385,33407696
2117.433,118.2,1334786385,109242
6525.546,360.3,1334786385,6240096381
8449.869,675.8,1334786385,191905
5899.695,348.2,1334786385,7328888008
2072.972,150.6,1334786385,106696
6021.202,352.8,1334786385,25318285
7160.317,440.1,1334786385,2590189807
8499.626,452.2,1334786385,103779
8104.79,424.2,1334786385,618613099
5057.478,407.4,1334786385,662808
13540.023,914.4,1334786385,1767953683
2443.545,207.1,1334786385,277537
4635.964,381.1,1334786385,682976
10933.072,572.5,1334786385,2551366881
5537.355,426.7,1334786385,7141675484
8864.782,496.1,1334786385,469133320
6501.403,338.3,1334786385,3185370443
8699.543,723.0,1334786385,313966879
1484.481,113.4,1334786385,3474929649
5374.109,361.9,1334786385,5821809
4902.13,433.8,1334786385,1638466390
1107.701,102.3,1334786385,79859
3622.975,334.8,1334786385,660490
2455.332,210.7,1334786385,6557955
9687.999,634.2,1334786385,6679777514
3494.635,266.6,1334786385,280721
9469.942,489.8,1334786385,2498504682
8481.33,557.5,1334786385,482494058
8821.121,711.6,1334786385,191822
10465.854,604.5,1334786385,1718584417
8041.86,424.3,1334786385,283383165
1387.818,105.1,1334786385,1965658357
5089.505,415.2,1334786385,25335054
2385.775,223.6,1334786385,17864157
17568.743,852.6,1334786385,10527185
4524.709,254.7,1334786385,1330238385
4107.841,242.0,1334786385,1762320624
1953.356,198.4,1334786385,643579
10918.081,628.5,1334786385,9021421240
877.985,69.8,1334786385,619513136
7297.145,386.3,1334786385,5645242180
4782.748,254.6,1334786385,619013983
2776.074,256.6,1334786385,1326587305
4747.626,411.5,1334786385,16940756
4755.331,302.1,1334786385,79600
5139.937,417.9,1334786385,8063850424
4868.77,406.5,1334786385,2729720782
11218.032,681.9,1334786385,2621209111
8217.43,466.0,1334786385,2305536211
2845.946,210.0,1334786385,771643432
3806.657,338.7,1334786385,1298602559
4327.916,309.5,1334786385,310366
3258.044,267.7,1334786385,3165358152
11685.834,826.1,1334786385,26282969
8043.719,502.0,1334786385,7842864
4171.792,242.5,1334786385,3760880486
6345.583,396.0,1334786385,36460759
714.175,42.0,1334786385,25447934
1773.81,168.3,1334786385,17975629
5109.225,326.8,1334786385,963550894
8664.385,508.4,1334786385,6313104025
5331.688,316.5,1334786385,25318404
2493.944,221.4,1334786385,858406105
6885.277,533.5,1334786385,4349415829
12925.278,742.9,1334786385,6110619094
14417.057,729.1,1334786385,1308812093
13008.333,962.8,1334786385,6910302192
3484.835,306.1,1334786385,1486491425
8887.362,531.9,1334786385,935331231
4175.012,344.9,1334786385,21616698
10696.551,637.6,1334786385,865043631
8182.305,506.6,1334786385,482509242
8515.166,504.5,1334786385,257657733
5676.145,334.5,1334786385,1455170103
5050.718,307.6,1334786385,33245542
17023.934,920.8,1334786385,5464922202
4558.802,337.2,1334786385,1200708002
5906.026,365.7,1334786385,106339
8823.168,512.7,1334786385,290184807
3037.141,255.5,1334786385,8718097673
17589.879,849.0,1334786385,10527488
7418.598,484.9,1334786385,7113036473
5147.763,411.9,1334786385,662809
7341.701,453.3,1334786385,2309361061
10182.232,545.1,1334786385,1374829536
5997.627,505.3,1334786385,10171785375
5739.034,320.2,1334786385,21298058
7671.473,437.1,1334786385,650642
9645.329,606.9,1334786385,5628342582
6389.453,511.9,1334786385,2140424914
1798.521,107.0,1334786385,1024931
4431.737,377.3,1334786385,79318
14603.437,892.4,1334786385,6342111778
5261.679,363.5,1334786385,2293040241
9184.131,551.4,1334786385,35878936
9424.963,726.3,1334786385,1188814413
6161.036,360.7,1334786385,1085973854
6269.17,351.5,1334786385,2305536186
5588.904,390.0,1334786385,5854161
10230.682,657.3,1334786385,6898251648
1542.768,140.1,1334786385,3165358594
7574.738,425.8,1334786385,650637
9030.235,497.4,1334786385,84322354
6711.017,352.3,1334786385,16263628
7387.39,440.8,1334786385,3586409655
11241.787,833.0,1334786385,6961402624
9526.92,779.9,1334786385,1683116521
4002.016,369.5,1334786385,79745
10228.029,634.9,1334786385,5622293313
4683.933,408.0,1334786385,25335259
1767.099,135.1,1334786385,35677053
3989.724,320.9,1334786385,21616668
5186.476,416.4,1334786385,1133937499
2554.545,145.3,1334786385,109287
8736.115,495.6,1334786385,3516220336
8607.8,476.1,1334786385,6076862760
6405.038,342.3,1334786385,452626365
6465.609,517.4,1334786385,6781309637
3234.749,265.8,1334786385,12534271
2647.519,228.9,1334786385,7993719585
6119.561,479.8,1334786385,30688493
6675.369,417.9,1334786385,1028811498
5477.201,404.0,1334786385,1485390121
5454.976,434.5,1334786385,25554680
8293.735,510.6,1334786385,7190328
7348.53,479.0,1334786385,1890042058
4554.988,252.4,1334786385,974588761
4241.684,348.7,1334786385,28381107
8287.266,464.5,1334786385,615943676
8970.48,508.6,1334786385,1258855228
4525.772,273.201,1334786385,1288325571
6501.275,336.8,1334786385,1075385900
12067.578,704.9,1334786385,33363241
8906.726,520.0,1334786385,158651
5361.696,398.7,1334786385,662845
9000.008,535.4,1334786385,257686128
11754.382,661.8,1334786385,262181978
8804.262,575.6,1334786385,482487858
10931.99,630.1,1334786385,9021421239
4957.571,311.0,1334786385,980255855
4756.825,300.7,1334786385,1200648800
3145.055,273.8,1334786385,660505
6223.914,521.3,1334786385,504674415
11221.611,830.6,1334786385,6961402622
4312.859,363.0,1334786385,25335244
8383.769,459.8,1334786385,482592849
12575.282,629.2,1334786385,1330223951
5922.696,439.0,1334786385,30465464
2412.88,206.6,1334786385,647825
10584.788,582.8,1334786385,6087222828
7804.953,479.5,1334786385,446762390
3341.757,187.0,1334786385,79511
2773.829,149.1,1334786385,743184422
10804.44,798.3,1334786385,6608850054
1199.024,96.1,1334786385,1342671144
12043.209,702.0,1334786385,32957192
8951.378,676.6,1334786385,6900006530
5335.282,445.0,1334786385,79408
10138.226,616.5,1334786385,6944304406
6151.231,413.6,1334786385,1434898295
5278.346,343.4,1334786385,649565
3501.544,298.5,1334786385,281705
4719.116,408.9,1334786385,16940755
9881.882,548.9,1334786385,8189057352
14266.921,707.7,1334786385,255927268
5563.814,456.6,1334786385,3205247780
8738.699,516.9,1334786385,2324660673
10386.684,601.4,1334786385,291339493
3896.499,336.0,1334786385,283286492
6044.806,338.7,1334786385,25313711
15407.664,1045.2,1334786385,2228889682
6121.504,483.4,1334786385,28830609
6497.467,452.3,1334786385,1801655728
12705.74,705.7,1334786385,8060089223
4077.335,350.6,1334786385,13822918
11495.959,824.1,1334786385,10529295
7921.964,487.2,1334786385,5630226088
4855.537,417.1,1334786385,325183789
4697.208,381.9,1334786385,16940770
7432.585,389.4,1334786385,3185370296
4235.07,346.9,1334786385,25686431
6337.363,387.8,1334786385,9279998221
13027.799,902.2,1334786385,32545745
6309.452,442.4,1334786385,1808445113
8525.966,483.6,1334786385,2420626
9363.263,494.3,1334786385,25680766
7710.796,441.8,1334786385,650386
9352.924,717.6,1334786385,5806514479
12169.001,690.6,1334786385,1857957636
4257.051,285.4,1334786385,960925073
7129.499,437.9,1334786385,605058186
1931.105,124.9,1334786385,106700
8521.274,499.7,1334786385,1695268658
9300.834,488.9,1334786385,25680776
4869.798,426.3,1334786385,48170050
8433.78,444.3,1334786385,87208497
10084.695,524.1,1334786385,21299243
2585.52,198.7,1334786385,675804
12274.189,901.5,1334786385,6916833968
2164.873,136.2,1334786385,8046278453
5836.756,311.4,1334786385,3214834919
6905.945,446.8,1334786385,59842804
8186.906,450.9,1334786385,487434569
8477.692,446.0,1334786385,1330276321
6249.728,503.1,1334786385,36994365
9728.445,604.8,1334786385,3190451926
10870.761,558.8,1334786385,87809110
3113.342,272.6,1334786385,5169532797
4567.791,381.6,1334786385,660457
13139.963,784.1,1334786385,931678429
8609.492,485.4,1334786385,35878957
14847.304,1007.3,1334786385,267355253
978.246,99.4,1334786385,80204
2034.574,199.5,1334786385,1028906
4858.869,349.6,1334786385,2287778650
4213.688,359.0,1334786385,1240039172
3672.416,253.3,1334786385,1494040920
2980.415,248.1,1334786385,79700
892.46,85.4,1334786385,7205053
3582.379,294.9,1334786385,3441502758
2084.779,162.0,1334786385,3474119828
4162.567,247.5,1334786385,1762320772
2633.037,210.1,1334786385,796136327
4964.189,441.1,1334786385,2043681239
6122.886,499.8,1334786385,36994226
16271.077,1139.4,1334786385,296915114
8978.313,523.2,1334786385,11080728318
6856.585,528.6,1334786385,463802622
